id_expl,estacaolocalizacao,latitude,longitude,horariofuncionamento,tarifario,formaspagto,contatoservassistencia,wifi,aberturadt,criacaodtt,atualizacaodtt,cp7
460,460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,38.75176,-9.13749,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,13-12-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1700330
430,430 - Av. Barbosa Du Bocage / Rua Arco do Cego,38.74081,-9.14329,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,18-11-2017 00:00,24-10-2017 12:36,25-07-2025 07:00,1000120
452,452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,38.747751,-9.136681,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,18-11-2017 00:00,09-10-2017 10:34,25-07-2025 07:00,1000009
426,426 - Av. Elias Garcia / Av. 5 de Outubro,38.739046,-9.14793,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,18-11-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1050100
415,415 - Av. Duque de Ávila / Av. Conde Valbom,38.735188,-9.148443,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,06-12-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1000141
261,"261 - Calçada da Estrela / Assembleia da República ",38.7114685,-9.1538708,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,03-10-2024 00:00,12-07-2024 10:30,25-07-2025 07:00,
503,503 - Rua Conde de Almoster / Rua Carlos Pereira,38.74266,-9.178764,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,28-07-2023 00:00,11-06-2023 05:03,25-07-2025 07:00,
280,280 - HUB Criativo do Beato Poente,38.729739,-9.106709,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,28-07-2023 00:00,11-06-2023 05:03,25-07-2025 07:00,
472,472 - Rua Marquês Soveral / ES Padre António Vieira,38.75784,-9.13608,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,13-12-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1749063
289,289 - Parque Ribeirinho Oriente,38.744521,-9.097661,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,17-10-2024 00:00,02-10-2024 09:04,25-07-2025 07:00,
,440 - Rua Soeiro Pereira Gomes,38.742574,-9.158365,,,,,,,27-11-2024 12:45,25-07-2025 07:00,
230,230 - Praça D. Manuel I,38.697979,-9.226569,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,,14-07-2022 18:38,25-07-2025 07:00,
434,434 - Praça de Londres / Av. de Roma,38.741407,-9.13745,,,,,,07-11-2024 00:00,29-10-2024 06:21,25-07-2025 07:00,
413,413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,38.73432,-9.15425,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,13-12-2017 00:00,26-10-2017 15:27,24-07-2025 07:00,1050176
427,427 - Av. República / Av. Visconde Valmor,38.73812,-9.14617,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,06-12-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1050186
366,366 - Palacio da justiça,38.731134,-9.156435,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,04-05-2022 00:00,11-03-2022 09:37,25-07-2025 07:00,1070296
,565 - Rua A do Pual / Parque Oeste Alta de Lisboa,38.777121,-9.15743,,,,,,,26-03-2025 12:19,25-07-2025 07:00,
444,444 - Rua João da Silva / Complexo Desportivo do Casal Vistoso,38.742368,-9.128901,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,05-11-2024 00:00,29-10-2024 06:21,25-07-2025 07:00,
,404 - Largo São Sebastião da Pedreira,38.733526,-9.152444,,,,,,,27-11-2024 12:45,25-07-2025 07:00,
,469 - Avenida Almirante Gago Coutinho / Avenida Dom Rodrigo da Cunha,38.754472,-9.130766,,,,,,,28-11-2024 14:14,25-07-2025 07:00,
308,308 - Marquês de Pombal,38.7246,-9.14969,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,27-03-2018 00:00,26-03-2018 11:58,25-07-2025 07:00,1250149
443,443 - Av. de Roma / Fórum Lisboa,38.74351,-9.13866,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,05-04-2018 00:00,27-03-2018 14:06,25-07-2025 07:00,1000143
,328 - Avenida General Roçadas / Rua Francisco Pedro Curado,38.727509,-9.128212,,,,,,,13-12-2024 07:24,25-07-2025 07:00,
310,"310 - Rua Pina Manique / Largo do Intendente ",38.720733,-9.134847,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,15-04-2022 00:00,16-03-2022 08:23,25-07-2025 07:00,1100285
511,511 - Avenida do Uruguai,38.753789,-9.196294,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,28-07-2023 00:00,05-06-2023 11:05,25-07-2025 07:00,
107,107 - Rotunda dos Vice-Reis,38.774505,-9.095416,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,21-06-2017 00:00,02-05-2017 23:28,25-07-2025 07:00,1990265
110,110 - Rua de Moscavide,38.778466,-9.097068,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,21-06-2017 00:00,02-05-2017 23:28,25-07-2025 07:00,1900238
106,106 - Jardim Garcia da Orta,38.769459,-9.092506,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,21-06-2017 00:00,02-05-2017 23:28,25-07-2025 07:00,1990254
429,429 - Av. Defensores de Chaves / Av. Elias Garcia,38.738442,-9.144196,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,05-11-2024 00:00,29-10-2024 06:21,25-07-2025 07:00,
288,288 - Praça David Leandro da Silva,38.742484,-9.102359,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,17-10-2024 00:00,11-10-2024 07:19,25-07-2025 07:00,
459,459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,38.751481,-9.141741,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,06-12-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1700330
,153 - Praça das Casas Novas / Mercado Sul,38.771913,-9.11314,,,,,,,18-12-2024 07:40,25-07-2025 07:00,
406,406 - Praça Duque de Saldanha,38.734247,-9.145341,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,13-12-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1050120
408,408 - Praça Duque de Saldanha,38.733749,-9.144117,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,13-12-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1000093
221,221 - Rua do Crucifixo / Rua São Nicolau,38.710191,-9.138828,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,25-02-2022 00:00,21-02-2022 08:51,25-07-2025 07:00,1100184
,445 - Avenida Afonso Costa / SSCML,38.74068,-9.127572,,,,,,,15-01-2025 07:35,25-07-2025 07:00,
473,473 - Av. do Brasil / Av. de Roma,38.75643,-9.14697,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,13-12-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1749002
423,423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,38.737911,-9.152295,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,18-11-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1050070
474,474 - Av. do Brasil / Av. Rio de Janeiro,38.75832,-9.1409,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,13-12-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1700111
463,463 - Campo Grande / Av. da Igreja,38.75243,-9.14951,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,18-11-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1700094
407,407 - Praça Duque de Saldanha,38.73434,-9.14446,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,13-12-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1000093
453,453 - Av. Roma / Av. EUA,38.74873,-9.14207,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,06-12-2017 00:00,26-10-2017 15:27,25-07-2025 07:00,1700342
506,506 - Rua Tenente Coronel Reibeiro dos Reis/Rua Conde de Almoster,38.745181,-9.190028,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,26-05-2023 00:00,14-10-2022 22:03,25-07-2025 07:00,
509,509 - Centro Comercial Fonte Nova,38.748901,-9.190007,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,30-09-2022 00:00,14-07-2022 18:38,25-07-2025 07:00,
517,517 - Rua Padre Américo,38.763505,-9.180437,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,14-07-2022 00:00,22-03-2022 11:34,25-07-2025 07:00,1600864
238,238 - Rua de Cascais / Alcântara Mar,38.702936,-9.175234,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,30-09-2022 00:00,22-03-2022 11:34,25-07-2025 07:00,
364,364 -Rua D.francisco M. de melo / Rua artilharia 1,38.728263,-9.159369,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,13-07-2022 00:00,10-06-2022 17:52,25-07-2025 07:00,1070015
363,363 - Rua de campolide / Rua marques da fronteira,38.727094,-9.162216,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,13-07-2022 00:00,13-06-2022 10:31,25-07-2025 07:00,1070028
513,513 - Rua Guiomar Torresão/Metro de Carnide,38.758691,-9.19216,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,26-05-2023 00:00,16-09-2022 09:42,25-07-2025 07:00,
518,518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,38.764097,-9.177955,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,14-07-2022 00:00,22-03-2022 11:34,25-07-2025 07:00,1600548
103,103 - Jardim da Água,38.761218,-9.095019,||> 6h00 - 2h00,||> Anual: 25? ||> Mensal: 15? ||> Diário*: 2? *(Valor promocional conforme termos e condições) ||> Mais informações em: https://www.gira-bicicletasdelisboa.pt/passes-e-tarifarios/,"||> Utilizador Regular: Ref. MB, PayPal, Cartões de Crédito: VISA e MasterCard ||> Utilizador Ocasional: Paypal e Cartões de Crédito: VISA e MasterCard + Valor de Caução de 300?.",||> gira@emel.pt ||> (+351) 211 163 060 (Opção 2 (no IVR)),True,21-06-2017 00:00,02-05-2017 23:28,25-07-2025 07:00,1990074
